core,source_core_id,task_id,op_id,op,pipe,p2_start,p2_end,p2_duration,p3_start,p3_end,p3_duration,p3_cache_hit,p3_memory_path,start_diff,end_diff,duration_diff
1,0,0,1339,MATMUL,PIPE_M,373739,376835,3096,373739,376835,3096,,,0,0,0
1,0,0,1340,MATMUL,PIPE_M,395411,398507,3096,395411,398507,3096,,,0,0,0
1,0,0,1341,MATMUL,PIPE_M,417083,420179,3096,417083,420179,3096,,,0,0,0
1,0,0,1342,MATMUL,PIPE_M,438755,441851,3096,438755,441851,3096,,,0,0,0
1,0,0,1343,MATMUL,PIPE_M,460427,463523,3096,460427,463523,3096,,,0,0,0
1,0,0,1344,MATMUL,PIPE_M,482099,485195,3096,482099,485195,3096,,,0,0,0
1,0,0,1345,MATMUL,PIPE_M,503771,506867,3096,503771,506867,3096,,,0,0,0
1,0,0,1346,MATMUL,PIPE_M,526330,529426,3096,526330,529426,3096,,,0,0,0
1,0,0,1347,MATMUL,PIPE_M,548002,551098,3096,548002,551098,3096,,,0,0,0
1,0,0,1348,MATMUL,PIPE_M,569674,572770,3096,569674,572770,3096,,,0,0,0
1,0,0,1349,MATMUL,PIPE_M,595056,598152,3096,594896,597992,3096,,,-160,-160,0
1,0,0,1350,MATMUL,PIPE_M,618140,621236,3096,617932,621028,3096,,,-208,-208,0
1,0,0,1351,MATMUL,PIPE_M,639812,642908,3096,639604,642700,3096,,,-208,-208,0
1,0,0,1352,MATMUL,PIPE_M,662868,665964,3096,662777,665873,3096,,,-91,-91,0
1,0,0,1353,MATMUL,PIPE_M,686141,689237,3096,685972,689068,3096,,,-169,-169,0
1,0,0,1354,MATMUL,PIPE_M,707813,710909,3096,707644,710740,3096,,,-169,-169,0
1,0,0,1355,MATMUL,PIPE_M,729485,732581,3096,729316,732412,3096,,,-169,-169,0
1,0,0,1356,MATMUL,PIPE_M,751157,754253,3096,750988,754084,3096,,,-169,-169,0
1,0,0,1357,MATMUL,PIPE_M,773454,776550,3096,773273,776369,3096,,,-181,-181,0
1,0,0,1358,ADD,PIPE_V,786043,786451,408,785862,786270,408,,,-181,-181,0
1,0,0,1359,ADD,PIPE_V,798222,798630,408,798041,798449,408,,,-181,-181,0
1,0,0,1360,ADD,PIPE_V,801318,801726,408,801137,801545,408,,,-181,-181,0
1,0,0,1361,ADD,PIPE_V,805029,805437,408,804848,805256,408,,,-181,-181,0
1,0,0,1362,ADD,PIPE_V,805437,805845,408,805531,805939,408,,,94,94,0
1,0,0,1363,ADD,PIPE_V,817003,817411,408,816822,817230,408,,,-181,-181,0
1,0,0,1364,ADD,PIPE_V,819894,820302,408,819713,820121,408,,,-181,-181,0
1,0,0,1365,ADD,PIPE_V,820304,820712,408,820123,820531,408,,,-181,-181,0
1,0,0,1366,ADD,PIPE_V,823808,824216,408,823627,824035,408,,,-181,-181,0
1,0,0,1367,ADD,PIPE_V,830802,831210,408,830708,831116,408,,,-94,-94,0
1,0,0,1368,ADD,PIPE_V,831210,831618,408,831116,831524,408,,,-94,-94,0
1,0,0,1369,ADD,PIPE_V,831618,832026,408,831524,831932,408,,,-94,-94,0
1,0,0,1370,ADD,PIPE_V,837879,838287,408,837785,838193,408,,,-94,-94,0
1,0,0,1371,ADD,PIPE_V,844949,845357,408,844684,845092,408,,,-265,-265,0
1,0,0,1372,ADD,PIPE_V,845357,845765,408,845092,845500,408,,,-265,-265,0
1,0,0,1373,ADD,PIPE_V,845765,846173,408,845500,845908,408,,,-265,-265,0
1,0,0,1374,ADD,PIPE_V,846173,846581,408,845908,846316,408,,,-265,-265,0
1,0,0,1375,ADD,PIPE_V,846581,846989,408,846316,846724,408,,,-265,-265,0
1,0,0,1376,ADD,PIPE_V,846989,847397,408,846724,847132,408,,,-265,-265,0
1,0,0,1377,ADD,PIPE_V,851957,852365,408,851692,852100,408,,,-265,-265,0
1,0,0,1378,ADD,PIPE_V,852365,852773,408,852100,852508,408,,,-265,-265,0
1,0,0,1379,ADD,PIPE_V,858149,858557,408,857884,858292,408,,,-265,-265,0
1,0,0,1380,ADD,PIPE_V,861245,861653,408,860980,861388,408,,,-265,-265,0
1,0,0,1381,ADD,PIPE_V,861653,862061,408,861388,861796,408,,,-265,-265,0
1,0,0,1480,MATMUL,PIPE_M,320019,323115,3096,320019,323115,3096,,,0,0,0
1,0,0,1481,MATMUL,PIPE_M,342779,345875,3096,342779,345875,3096,,,0,0,0
1,0,0,1482,MATMUL,PIPE_M,364451,367547,3096,364451,367547,3096,,,0,0,0
1,0,0,1483,MATMUL,PIPE_M,386123,389219,3096,386123,389219,3096,,,0,0,0
1,0,0,1484,MATMUL,PIPE_M,407795,410891,3096,407795,410891,3096,,,0,0,0
1,0,0,1485,MATMUL,PIPE_M,429467,432563,3096,429467,432563,3096,,,0,0,0
1,0,0,1486,MATMUL,PIPE_M,451139,454235,3096,451139,454235,3096,,,0,0,0
1,0,0,1487,MATMUL,PIPE_M,472811,475907,3096,472811,475907,3096,,,0,0,0
1,0,0,1488,MATMUL,PIPE_M,494483,497579,3096,494483,497579,3096,,,0,0,0
1,0,0,1489,MATMUL,PIPE_M,517042,520138,3096,517042,520138,3096,,,0,0,0
1,0,0,1490,MATMUL,PIPE_M,538714,541810,3096,538714,541810,3096,,,0,0,0
1,0,0,1491,MATMUL,PIPE_M,560386,563482,3096,560386,563482,3096,,,0,0,0
1,0,0,1492,MATMUL,PIPE_M,583630,586726,3096,583284,586380,3096,,,-346,-346,0
1,0,0,1493,MATMUL,PIPE_M,608852,611948,3096,608644,611740,3096,,,-208,-208,0
1,0,0,1494,MATMUL,PIPE_M,630524,633620,3096,630316,633412,3096,,,-208,-208,0
1,0,0,1495,MATMUL,PIPE_M,652196,655292,3096,651988,655084,3096,,,-208,-208,0
1,0,0,1496,MATMUL,PIPE_M,676853,679949,3096,676684,679780,3096,,,-169,-169,0
1,0,0,1497,MATMUL,PIPE_M,698525,701621,3096,698356,701452,3096,,,-169,-169,0
1,0,0,1498,MATMUL,PIPE_M,720197,723293,3096,720028,723124,3096,,,-169,-169,0
1,0,0,1499,MATMUL,PIPE_M,741869,744965,3096,741700,744796,3096,,,-169,-169,0
1,0,0,1500,MATMUL,PIPE_M,764166,767262,3096,763985,767081,3096,,,-181,-181,0
1,0,0,1501,MATMUL,PIPE_M,785838,788934,3096,785657,788753,3096,,,-181,-181,0
1,0,0,1502,MATMUL,PIPE_M,807510,810606,3096,807329,810425,3096,,,-181,-181,0
1,0,0,1503,MATMUL,PIPE_M,831687,834783,3096,831593,834689,3096,,,-94,-94,0
1,0,0,1504,MATMUL,PIPE_M,855053,858149,3096,854788,857884,3096,,,-265,-265,0
1,0,0,1505,ADD,PIPE_V,867847,868255,408,867582,867990,408,,,-265,-265,0
1,0,0,1506,ADD,PIPE_V,877135,877543,408,876870,877278,408,,,-265,-265,0
1,0,0,1507,ADD,PIPE_V,882917,883325,408,882652,883060,408,,,-265,-265,0
1,0,0,1508,ADD,PIPE_V,886628,887036,408,886363,886771,408,,,-265,-265,0
1,0,0,1509,ADD,PIPE_V,887241,887649,408,886976,887384,408,,,-265,-265,0
1,0,0,1510,ADD,PIPE_V,896121,896529,408,895832,896240,408,,,-289,-289,0
1,0,0,1511,ADD,PIPE_V,899012,899420,408,898747,899155,408,,,-265,-265,0
1,0,0,1512,ADD,PIPE_V,899625,900033,408,899360,899768,408,,,-265,-265,0
1,0,0,1513,ADD,PIPE_V,901698,902106,408,901433,901841,408,,,-265,-265,0
1,0,0,1514,ADD,PIPE_V,911396,911804,408,911131,911539,408,,,-265,-265,0
1,0,0,1515,ADD,PIPE_V,911804,912212,408,911539,911947,408,,,-265,-265,0
1,0,0,1516,ADD,PIPE_V,912212,912620,408,911947,912355,408,,,-265,-265,0
1,0,0,1517,ADD,PIPE_V,912620,913028,408,912355,912763,408,,,-265,-265,0
1,0,0,1518,ADD,PIPE_V,921774,922182,408,921509,921917,408,,,-265,-265,0
1,0,0,1519,ADD,PIPE_V,922182,922590,408,921917,922325,408,,,-265,-265,0
1,0,0,1520,ADD,PIPE_V,922590,922998,408,922325,922733,408,,,-265,-265,0
1,0,0,1521,ADD,PIPE_V,922998,923406,408,922733,923141,408,,,-265,-265,0
1,0,0,1522,ADD,PIPE_V,927761,928169,408,927496,927904,408,,,-265,-265,0
1,0,0,1523,ADD,PIPE_V,928169,928577,408,927904,928312,408,,,-265,-265,0
1,0,0,1524,ADD,PIPE_V,928577,928985,408,928312,928720,408,,,-265,-265,0
1,0,0,1525,ADD,PIPE_V,928985,929393,408,928720,929128,408,,,-265,-265,0
1,0,0,1526,ADD,PIPE_V,937049,937457,408,936784,937192,408,,,-265,-265,0
1,0,0,1527,ADD,PIPE_V,940145,940553,408,939880,940288,408,,,-265,-265,0
1,0,0,1528,ADD,PIPE_V,940553,940961,408,940288,940696,408,,,-265,-265,0
1,0,0,1627,MATMUL,PIPE_M,398507,401603,3096,398507,401603,3096,,,0,0,0
1,0,0,1628,MATMUL,PIPE_M,420179,423275,3096,420179,423275,3096,,,0,0,0
1,0,0,1629,MATMUL,PIPE_M,441851,444947,3096,441851,444947,3096,,,0,0,0
1,0,0,1630,MATMUL,PIPE_M,463523,466619,3096,463523,466619,3096,,,0,0,0
1,0,0,1631,MATMUL,PIPE_M,485195,488291,3096,485195,488291,3096,,,0,0,0
1,0,0,1632,MATMUL,PIPE_M,506867,509963,3096,506867,509963,3096,,,0,0,0
1,0,0,1633,MATMUL,PIPE_M,529426,532522,3096,529426,532522,3096,,,0,0,0
1,0,0,1634,MATMUL,PIPE_M,551098,554194,3096,551098,554194,3096,,,0,0,0
1,0,0,1635,MATMUL,PIPE_M,572770,575866,3096,572770,575866,3096,,,0,0,0
1,0,0,1636,MATMUL,PIPE_M,598882,601978,3096,598674,601770,3096,,,-208,-208,0
1,0,0,1637,MATMUL,PIPE_M,621236,624332,3096,621028,624124,3096,,,-208,-208,0
1,0,0,1638,MATMUL,PIPE_M,642908,646004,3096,642700,645796,3096,,,-208,-208,0
1,0,0,1639,MATMUL,PIPE_M,666544,669640,3096,666375,669471,3096,,,-169,-169,0
1,0,0,1640,MATMUL,PIPE_M,689237,692333,3096,689068,692164,3096,,,-169,-169,0
1,0,0,1641,MATMUL,PIPE_M,710909,714005,3096,710740,713836,3096,,,-169,-169,0
1,0,0,1642,MATMUL,PIPE_M,732581,735677,3096,732412,735508,3096,,,-169,-169,0
1,0,0,1643,MATMUL,PIPE_M,754253,757349,3096,754084,757180,3096,,,-169,-169,0
1,0,0,1644,MATMUL,PIPE_M,776550,779646,3096,776369,779465,3096,,,-181,-181,0
1,0,0,1645,MATMUL,PIPE_M,798222,801318,3096,798041,801137,3096,,,-181,-181,0
1,0,0,1646,MATMUL,PIPE_M,820712,823808,3096,820531,823627,3096,,,-181,-181,0
1,0,0,1647,MATMUL,PIPE_M,845765,848861,3096,845500,848596,3096,,,-265,-265,0
1,0,0,1648,MATMUL,PIPE_M,867437,870533,3096,867172,870268,3096,,,-265,-265,0
1,0,0,1649,MATMUL,PIPE_M,889109,892205,3096,888844,891940,3096,,,-265,-265,0
1,0,0,1650,MATMUL,PIPE_M,912281,915377,3096,912016,915112,3096,,,-265,-265,0
1,0,0,1651,MATMUL,PIPE_M,933953,937049,3096,933688,936784,3096,,,-265,-265,0
1,0,0,1652,ADD,PIPE_V,946542,946950,408,946277,946685,408,,,-265,-265,0
1,0,0,1653,ADD,PIPE_V,958721,959129,408,958456,958864,408,,,-265,-265,0
1,0,0,1654,ADD,PIPE_V,961817,962225,408,961552,961960,408,,,-265,-265,0
1,0,0,1655,ADD,PIPE_V,965528,965936,408,965263,965671,408,,,-265,-265,0
1,0,0,1656,ADD,PIPE_V,965936,966344,408,965671,966079,408,,,-265,-265,0
1,0,0,1657,ADD,PIPE_V,977502,977910,408,977237,977645,408,,,-265,-265,0
1,0,0,1658,ADD,PIPE_V,980393,980801,408,980128,980536,408,,,-265,-265,0
1,0,0,1659,ADD,PIPE_V,980801,981209,408,980536,980944,408,,,-265,-265,0
1,0,0,1660,ADD,PIPE_V,981209,981617,408,980944,981352,408,,,-265,-265,0
1,0,0,1661,ADD,PIPE_V,987267,987675,408,987002,987410,408,,,-265,-265,0
1,0,0,1662,ADD,PIPE_V,987675,988083,408,987410,987818,408,,,-265,-265,0
1,0,0,1663,ADD,PIPE_V,988083,988491,408,987818,988226,408,,,-265,-265,0
1,0,0,1664,ADD,PIPE_V,996281,996689,408,996016,996424,408,,,-265,-265,0
1,0,0,1665,ADD,PIPE_V,1000333,1000741,408,1000044,1000452,408,,,-289,-289,0
1,0,0,1666,ADD,PIPE_V,1000741,1001149,408,1000452,1000860,408,,,-289,-289,0
1,0,0,1667,ADD,PIPE_V,1001149,1001557,408,1000860,1001268,408,,,-289,-289,0
1,0,0,1668,ADD,PIPE_V,1001557,1001965,408,1001268,1001676,408,,,-289,-289,0
1,0,0,1669,ADD,PIPE_V,1006046,1006454,408,1005781,1006189,408,,,-265,-265,0
1,0,0,1670,ADD,PIPE_V,1006454,1006862,408,1006189,1006597,408,,,-265,-265,0
1,0,0,1671,ADD,PIPE_V,1006862,1007270,408,1006597,1007005,408,,,-265,-265,0
1,0,0,1672,ADD,PIPE_V,1007270,1007678,408,1007005,1007413,408,,,-265,-265,0
1,0,0,1673,ADD,PIPE_V,1012443,1012851,408,1012178,1012586,408,,,-265,-265,0
1,0,0,1674,ADD,PIPE_V,1018430,1018838,408,1018165,1018573,408,,,-265,-265,0
1,0,0,1675,ADD,PIPE_V,1018838,1019246,408,1018573,1018981,408,,,-265,-265,0
1,0,0,1774,MATMUL,PIPE_M,475907,479003,3096,475907,479003,3096,,,0,0,0
1,0,0,1775,MATMUL,PIPE_M,497579,500675,3096,497579,500675,3096,,,0,0,0
1,0,0,1776,MATMUL,PIPE_M,520138,523234,3096,520138,523234,3096,,,0,0,0
1,0,0,1777,MATMUL,PIPE_M,541810,544906,3096,541810,544906,3096,,,0,0,0
1,0,0,1778,MATMUL,PIPE_M,563482,566578,3096,563482,566578,3096,,,0,0,0
1,0,0,1779,MATMUL,PIPE_M,586726,589822,3096,586380,589476,3096,,,-346,-346,0
1,0,0,1780,MATMUL,PIPE_M,611948,615044,3096,611740,614836,3096,,,-208,-208,0
1,0,0,1781,MATMUL,PIPE_M,633620,636716,3096,633412,636508,3096,,,-208,-208,0
1,0,0,1782,MATMUL,PIPE_M,655292,658388,3096,655084,658180,3096,,,-208,-208,0
1,0,0,1783,MATMUL,PIPE_M,679949,683045,3096,679780,682876,3096,,,-169,-169,0
1,0,0,1784,MATMUL,PIPE_M,701621,704717,3096,701452,704548,3096,,,-169,-169,0
1,0,0,1785,MATMUL,PIPE_M,723293,726389,3096,723124,726220,3096,,,-169,-169,0
1,0,0,1786,MATMUL,PIPE_M,744965,748061,3096,744796,747892,3096,,,-169,-169,0
1,0,0,1787,MATMUL,PIPE_M,767262,770358,3096,767081,770177,3096,,,-181,-181,0
1,0,0,1788,MATMUL,PIPE_M,788934,792030,3096,788753,791849,3096,,,-181,-181,0
1,0,0,1789,MATMUL,PIPE_M,810606,813702,3096,810425,813521,3096,,,-181,-181,0
1,0,0,1790,MATMUL,PIPE_M,834783,837879,3096,834689,837785,3096,,,-94,-94,0
1,0,0,1791,MATMUL,PIPE_M,858149,861245,3096,857884,860980,3096,,,-265,-265,0
1,0,0,1792,MATMUL,PIPE_M,879821,882917,3096,879556,882652,3096,,,-265,-265,0
1,0,0,1793,MATMUL,PIPE_M,901493,904589,3096,901228,904324,3096,,,-265,-265,0
1,0,0,1794,MATMUL,PIPE_M,924665,927761,3096,924400,927496,3096,,,-265,-265,0
1,0,0,1795,MATMUL,PIPE_M,946337,949433,3096,946072,949168,3096,,,-265,-265,0
1,0,0,1796,MATMUL,PIPE_M,968009,971105,3096,967744,970840,3096,,,-265,-265,0
1,0,0,1797,MATMUL,PIPE_M,990089,993185,3096,989824,992920,3096,,,-265,-265,0
1,0,0,1798,MATMUL,PIPE_M,1012238,1015334,3096,1011973,1015069,3096,,,-265,-265,0
1,0,0,1799,ADD,PIPE_V,1024622,1025030,408,1024357,1024765,408,,,-265,-265,0
1,0,0,1800,ADD,PIPE_V,1034690,1035098,408,1034440,1034848,408,,,-250,-250,0
1,0,0,1801,ADD,PIPE_V,1040102,1040510,408,1039837,1040245,408,,,-265,-265,0
1,0,0,1802,ADD,PIPE_V,1044219,1044627,408,1043866,1044274,408,,,-353,-353,0
1,0,0,1803,ADD,PIPE_V,1044627,1045035,408,1044274,1044682,408,,,-353,-353,0
1,0,0,1804,ADD,PIPE_V,1052900,1053308,408,1052611,1053019,408,,,-289,-289,0
1,0,0,1805,ADD,PIPE_V,1056404,1056812,408,1056139,1056547,408,,,-265,-265,0
1,0,0,1806,ADD,PIPE_V,1057017,1057425,408,1056752,1057160,408,,,-265,-265,0
1,0,0,1807,ADD,PIPE_V,1058883,1059291,408,1058618,1059026,408,,,-265,-265,0
1,0,0,1808,ADD,PIPE_V,1068376,1068784,408,1068111,1068519,408,,,-265,-265,0
1,0,0,1809,ADD,PIPE_V,1068784,1069192,408,1068519,1068927,408,,,-265,-265,0
1,0,0,1810,ADD,PIPE_V,1069192,1069600,408,1068927,1069335,408,,,-265,-265,0
1,0,0,1811,ADD,PIPE_V,1069600,1070008,408,1069335,1069743,408,,,-265,-265,0
1,0,0,1812,ADD,PIPE_V,1078929,1079337,408,1078627,1079035,408,,,-302,-302,0
1,0,0,1813,ADD,PIPE_V,1079337,1079745,408,1079035,1079443,408,,,-302,-302,0
1,0,0,1814,ADD,PIPE_V,1079745,1080153,408,1079443,1079851,408,,,-302,-302,0
1,0,0,1815,ADD,PIPE_V,1080153,1080561,408,1079851,1080259,408,,,-302,-302,0
1,0,0,1816,ADD,PIPE_V,1084672,1085080,408,1084407,1084815,408,,,-265,-265,0
1,0,0,1817,ADD,PIPE_V,1085080,1085488,408,1084815,1085223,408,,,-265,-265,0
1,0,0,1818,ADD,PIPE_V,1085488,1085896,408,1085223,1085631,408,,,-265,-265,0
1,0,0,1819,ADD,PIPE_V,1085896,1086304,408,1085631,1086039,408,,,-265,-265,0
1,0,0,1820,ADD,PIPE_V,1091069,1091477,408,1090804,1091212,408,,,-265,-265,0
1,0,0,1821,ADD,PIPE_V,1093960,1094368,408,1093695,1094103,408,,,-265,-265,0
1,0,0,1822,ADD,PIPE_V,1097056,1097464,408,1096791,1097199,408,,,-265,-265,0
1,0,0,1921,MATMUL,PIPE_M,554194,557290,3096,554194,557290,3096,,,0,0,0
1,0,0,1922,MATMUL,PIPE_M,575866,578962,3096,575866,578962,3096,,,0,0,0
1,0,0,1923,MATMUL,PIPE_M,602183,605279,3096,601975,605071,3096,,,-208,-208,0
1,0,0,1924,MATMUL,PIPE_M,624332,627428,3096,624124,627220,3096,,,-208,-208,0
1,0,0,1925,MATMUL,PIPE_M,646004,649100,3096,645796,648892,3096,,,-208,-208,0
1,0,0,1926,MATMUL,PIPE_M,669845,672941,3096,669676,672772,3096,,,-169,-169,0
1,0,0,1927,MATMUL,PIPE_M,692333,695429,3096,692164,695260,3096,,,-169,-169,0
1,0,0,1928,MATMUL,PIPE_M,714005,717101,3096,713836,716932,3096,,,-169,-169,0
1,0,0,1929,MATMUL,PIPE_M,735677,738773,3096,735508,738604,3096,,,-169,-169,0
1,0,0,1930,MATMUL,PIPE_M,757974,761070,3096,757793,760889,3096,,,-181,-181,0
1,0,0,1931,MATMUL,PIPE_M,779646,782742,3096,779465,782561,3096,,,-181,-181,0
1,0,0,1932,MATMUL,PIPE_M,801318,804414,3096,801137,804233,3096,,,-181,-181,0
1,0,0,1933,MATMUL,PIPE_M,824405,827501,3096,824311,827407,3096,,,-94,-94,0
1,0,0,1934,MATMUL,PIPE_M,848861,851957,3096,848596,851692,3096,,,-265,-265,0
1,0,0,1935,MATMUL,PIPE_M,870533,873629,3096,870268,873364,3096,,,-265,-265,0
1,0,0,1936,MATMUL,PIPE_M,892205,895301,3096,891940,895036,3096,,,-265,-265,0
1,0,0,1937,MATMUL,PIPE_M,915377,918473,3096,915112,918208,3096,,,-265,-265,0
1,0,0,1938,MATMUL,PIPE_M,937049,940145,3096,936784,939880,3096,,,-265,-265,0
1,0,0,1939,MATMUL,PIPE_M,958721,961817,3096,958456,961552,3096,,,-265,-265,0
1,0,0,1940,MATMUL,PIPE_M,980801,983897,3096,980536,983632,3096,,,-265,-265,0
1,0,0,1941,MATMUL,PIPE_M,1002950,1006046,3096,1002685,1005781,3096,,,-265,-265,0
1,0,0,1942,MATMUL,PIPE_M,1024622,1027718,3096,1024357,1027453,3096,,,-265,-265,0
1,0,0,1943,MATMUL,PIPE_M,1046294,1049390,3096,1046029,1049125,3096,,,-265,-265,0
1,0,0,1944,MATMUL,PIPE_M,1069192,1072288,3096,1068927,1072023,3096,,,-265,-265,0
1,0,0,1945,MATMUL,PIPE_M,1090864,1093960,3096,1090599,1093695,3096,,,-265,-265,0
1,0,0,1946,ADD,PIPE_V,1101970,1102378,408,1101713,1102121,408,,,-257,-257,0
1,0,0,1947,ADD,PIPE_V,1113735,1114143,408,1113478,1113886,408,,,-257,-257,0
1,0,0,1948,ADD,PIPE_V,1115837,1116245,408,1115572,1115980,408,,,-265,-265,0
1,0,0,1949,ADD,PIPE_V,1122790,1123198,408,1122496,1122904,408,,,-294,-294,0
1,0,0,1950,ADD,PIPE_V,1123402,1123810,408,1123042,1123450,408,,,-360,-360,0
1,0,0,1951,ADD,PIPE_V,1131112,1131520,408,1130847,1131255,408,,,-265,-265,0
1,0,0,1952,ADD,PIPE_V,1135172,1135580,408,1134859,1135267,408,,,-313,-313,0
1,0,0,1953,ADD,PIPE_V,1135686,1136094,408,1135393,1135801,408,,,-293,-293,0
1,0,0,1954,ADD,PIPE_V,1136299,1136707,408,1136006,1136414,408,,,-293,-293,0
1,0,0,1955,ADD,PIPE_V,1146592,1147000,408,1146327,1146735,408,,,-265,-265,0
1,0,0,1956,ADD,PIPE_V,1147002,1147410,408,1146737,1147145,408,,,-265,-265,0
1,0,0,1957,ADD,PIPE_V,1147410,1147818,408,1147145,1147553,408,,,-265,-265,0
1,0,0,1958,ADD,PIPE_V,1154010,1154418,408,1153745,1154153,408,,,-265,-265,0
1,0,0,1959,ADD,PIPE_V,1157826,1158234,408,1157569,1157977,408,,,-257,-257,0
1,0,0,1960,ADD,PIPE_V,1158234,1158642,408,1157977,1158385,408,,,-257,-257,0
1,0,0,1961,ADD,PIPE_V,1158642,1159050,408,1158385,1158793,408,,,-257,-257,0
1,0,0,1962,ADD,PIPE_V,1159050,1159458,408,1158793,1159201,408,,,-257,-257,0
1,0,0,1963,ADD,PIPE_V,1159458,1159866,408,1159201,1159609,408,,,-257,-257,0
1,0,0,1964,ADD,PIPE_V,1159866,1160274,408,1159609,1160017,408,,,-257,-257,0
1,0,0,1965,ADD,PIPE_V,1166909,1167317,408,1166652,1167060,408,,,-257,-257,0
1,0,0,1966,ADD,PIPE_V,1170005,1170413,408,1169748,1170156,408,,,-257,-257,0
1,0,0,1967,ADD,PIPE_V,1176197,1176605,408,1175940,1176348,408,,,-257,-257,0
1,0,0,1968,ADD,PIPE_V,1176605,1177013,408,1176348,1176756,408,,,-257,-257,0
1,0,0,1969,ADD,PIPE_V,1177013,1177421,408,1176756,1177164,408,,,-257,-257,0
1,0,0,2068,MATMUL,PIPE_M,636716,639812,3096,636508,639604,3096,,,-208,-208,0
1,0,0,2069,MATMUL,PIPE_M,658388,661484,3096,658180,661276,3096,,,-208,-208,0
1,0,0,2070,MATMUL,PIPE_M,683045,686141,3096,682876,685972,3096,,,-169,-169,0
1,0,0,2071,MATMUL,PIPE_M,704717,707813,3096,704548,707644,3096,,,-169,-169,0
1,0,0,2072,MATMUL,PIPE_M,726389,729485,3096,726220,729316,3096,,,-169,-169,0
1,0,0,2073,MATMUL,PIPE_M,748061,751157,3096,747892,750988,3096,,,-169,-169,0
1,0,0,2074,MATMUL,PIPE_M,770358,773454,3096,770177,773273,3096,,,-181,-181,0
1,0,0,2075,MATMUL,PIPE_M,792030,795126,3096,791849,794945,3096,,,-181,-181,0
1,0,0,2076,MATMUL,PIPE_M,813702,816798,3096,813521,816617,3096,,,-181,-181,0
1,0,0,2077,MATMUL,PIPE_M,838552,841648,3096,838287,841383,3096,,,-265,-265,0
1,0,0,2078,MATMUL,PIPE_M,861245,864341,3096,860980,864076,3096,,,-265,-265,0
1,0,0,2079,MATMUL,PIPE_M,882917,886013,3096,882652,885748,3096,,,-265,-265,0
1,0,0,2080,MATMUL,PIPE_M,904589,907685,3096,904324,907420,3096,,,-265,-265,0
1,0,0,2081,MATMUL,PIPE_M,927761,930857,3096,927496,930592,3096,,,-265,-265,0
1,0,0,2082,MATMUL,PIPE_M,949433,952529,3096,949168,952264,3096,,,-265,-265,0
1,0,0,2083,MATMUL,PIPE_M,971105,974201,3096,970840,973936,3096,,,-265,-265,0
1,0,0,2084,MATMUL,PIPE_M,993185,996281,3096,992920,996016,3096,,,-265,-265,0
1,0,0,2085,MATMUL,PIPE_M,1015334,1018430,3096,1015069,1018165,3096,,,-265,-265,0
1,0,0,2086,MATMUL,PIPE_M,1037006,1040102,3096,1036741,1039837,3096,,,-265,-265,0
1,0,0,2087,MATMUL,PIPE_M,1058678,1061774,3096,1058413,1061509,3096,,,-265,-265,0
1,0,0,2088,MATMUL,PIPE_M,1081576,1084672,3096,1081311,1084407,3096,,,-265,-265,0
1,0,0,2089,MATMUL,PIPE_M,1103248,1106344,3096,1102983,1106079,3096,,,-265,-265,0
1,0,0,2090,MATMUL,PIPE_M,1124920,1128016,3096,1124655,1127751,3096,,,-265,-265,0
1,0,0,2091,MATMUL,PIPE_M,1147818,1150914,3096,1147553,1150649,3096,,,-265,-265,0
1,0,0,2092,MATMUL,PIPE_M,1170005,1173101,3096,1169748,1172844,3096,,,-257,-257,0
1,0,0,2093,ADD,PIPE_V,1183004,1183412,408,1182747,1183155,408,,,-257,-257,0
1,0,0,2094,ADD,PIPE_V,1195183,1195591,408,1194926,1195334,408,,,-257,-257,0
1,0,0,2095,ADD,PIPE_V,1200965,1201373,408,1200708,1201116,408,,,-257,-257,0
1,0,0,2096,ADD,PIPE_V,1201676,1202084,408,1201382,1201790,408,,,-294,-294,0
1,0,0,2097,ADD,PIPE_V,1202084,1202492,408,1201790,1202198,408,,,-294,-294,0
1,0,0,2098,ADD,PIPE_V,1213682,1214090,408,1213458,1213866,408,,,-224,-224,0
1,0,0,2099,ADD,PIPE_V,1216445,1216853,408,1216188,1216596,408,,,-257,-257,0
1,0,0,2100,ADD,PIPE_V,1216993,1217401,408,1216736,1217144,408,,,-257,-257,0
1,0,0,2101,ADD,PIPE_V,1220497,1220905,408,1220240,1220648,408,,,-257,-257,0
1,0,0,2102,ADD,PIPE_V,1227507,1227915,408,1227250,1227658,408,,,-257,-257,0
1,0,0,2103,ADD,PIPE_V,1227915,1228323,408,1227658,1228066,408,,,-257,-257,0
1,0,0,2104,ADD,PIPE_V,1228323,1228731,408,1228066,1228474,408,,,-257,-257,0
1,0,0,2105,ADD,PIPE_V,1228731,1229139,408,1228474,1228882,408,,,-257,-257,0
1,0,0,2106,ADD,PIPE_V,1240981,1241389,408,1240724,1241132,408,,,-257,-257,0
1,0,0,2107,ADD,PIPE_V,1241389,1241797,408,1241132,1241540,408,,,-257,-257,0
1,0,0,2108,ADD,PIPE_V,1241797,1242205,408,1241540,1241948,408,,,-257,-257,0
1,0,0,2109,ADD,PIPE_V,1242205,1242613,408,1241948,1242356,408,,,-257,-257,0
1,0,0,2110,ADD,PIPE_V,1244554,1244962,408,1244297,1244705,408,,,-257,-257,0
1,0,0,2111,ADD,PIPE_V,1244962,1245370,408,1244705,1245113,408,,,-257,-257,0
