variant,event_id,op_id,core,pipe,start,end
p2,0-0-1000008121,1000008121,1,PIPE_MTE2,408418,408623
p2,0-0-1000008163,1000008163,1,PIPE_MTE2,408623,408828
p2,0-0-629,629,1,PIPE_V,408828,409236
p2,0-0-1000008103,1000008103,1,PIPE_MTE2,408828,409033
p2,0-0-630,630,1,PIPE_V,410891,411299
p2,0-0-767,767,1,PIPE_M,410891,413987
p2,0-0-1000005819,1000005819,1,PIPE_MTE2,410891,411154
p2,0-0-1000008334,1000008334,1,PIPE_MTE3,410891,411373
p2,0-0-1000006365,1000006365,1,PIPE_MTE2,411373,411476
p2,0-0-1000008075,1000008075,1,PIPE_MTE2,411476,411681
p2,0-0-631,631,1,PIPE_V,413987,414395
p2,0-0-1054,1054,1,PIPE_M,413987,417083
p2,0-0-1000005519,1000005519,1,PIPE_MTE2,413987,414056
p2,0-0-1341,1341,1,PIPE_M,417083,420179
p2,0-0-1628,1628,1,PIPE_M,420179,423275
p2,0-0-1000008364,1000008364,1,PIPE_MTE3,420179,420459
p2,0-0-1000005171,1000005171,1,PIPE_MTE2,420459,420528
p2,0-0-1000008003,1000008003,1,PIPE_MTE2,420528,420733
p2,0-0-1000008039,1000008039,1,PIPE_MTE2,420733,420938
p2,0-0-632,632,1,PIPE_V,420938,421346
p2,0-0-1000007967,1000007967,1,PIPE_MTE2,420938,421143
p2,0-0-633,633,1,PIPE_V,421346,421754
p2,0-0-911,911,1,PIPE_M,423275,426371
p2,0-0-1000008330,1000008330,1,PIPE_MTE3,423275,423480
p2,0-0-1000007985,1000007985,1,PIPE_MTE2,423480,423685
p2,0-0-634,634,1,PIPE_V,423685,424093
p2,0-0-1000006041,1000006041,1,PIPE_MTE2,423685,423754
p2,0-0-1000005693,1000005693,1,PIPE_MTE2,423754,423823
p2,0-0-1198,1198,1,PIPE_M,426371,429467
p2,0-0-1485,1485,1,PIPE_M,429467,432563
p2,0-0-1000008478,1000008478,1,PIPE_MTE3,429467,429783
p2,0-0-1000008021,1000008021,1,PIPE_MTE2,429783,429988
p2,0-0-1000008057,1000008057,1,PIPE_MTE2,429988,430193
p2,0-0-635,635,1,PIPE_V,430193,430601
p2,0-0-1000005345,1000005345,1,PIPE_MTE2,430193,430262
p2,0-0-1000006455,1000006455,1,PIPE_MTE2,430262,430365
p2,0-0-1000006563,1000006563,1,PIPE_MTE2,430365,430468
p2,0-0-1000007950,1000007950,1,PIPE_MTE2,430468,430537
p2,0-0-768,768,1,PIPE_M,432563,435659
p2,0-0-1000008099,1000008099,1,PIPE_MTE2,432563,432973
p2,0-0-1000008342,1000008342,1,PIPE_MTE3,432563,432973
p2,0-0-636,636,1,PIPE_V,432973,433381
p2,0-0-1055,1055,1,PIPE_M,435659,438755
p2,0-0-1000008145,1000008145,1,PIPE_MTE2,435659,435864
p2,0-0-637,637,1,PIPE_V,435864,436272
p2,0-0-1000008187,1000008187,1,PIPE_MTE2,435864,436069
p2,0-0-1342,1342,1,PIPE_M,438755,441851
p2,0-0-1629,1629,1,PIPE_M,441851,444947
p2,0-0-1000008368,1000008368,1,PIPE_MTE3,441851,442056
p2,0-0-1000008231,1000008231,1,PIPE_MTE2,442056,442261
p2,0-0-638,638,1,PIPE_V,442261,442669
p2,0-0-1000005867,1000005867,1,PIPE_MTE2,442261,442330
p2,0-0-1000006371,1000006371,1,PIPE_MTE2,442330,442433
p2,0-0-1000005567,1000005567,1,PIPE_MTE2,442433,442502
p2,0-0-639,639,1,PIPE_V,442669,443077
p2,0-0-1000005219,1000005219,1,PIPE_MTE2,442669,442738
p2,0-0-1000006089,1000006089,1,PIPE_MTE2,443077,443146
p2,0-0-912,912,1,PIPE_M,444947,448043
p2,0-0-1000008374,1000008374,1,PIPE_MTE3,444947,445152
p2,0-0-640,640,1,PIPE_V,445152,445560
p2,0-0-641,641,1,PIPE_V,448043,448451
p2,0-0-1199,1199,1,PIPE_M,448043,451139
p2,0-0-642,642,1,PIPE_V,448451,448859
p2,0-0-643,643,1,PIPE_V,448859,449267
p2,0-0-644,644,1,PIPE_V,449267,449675
p2,0-0-1486,1486,1,PIPE_M,451139,454235
p2,0-0-1000005741,1000005741,1,PIPE_MTE2,451139,451277
p2,0-0-1000008488,1000008488,1,PIPE_MTE3,451139,451413
p2,0-0-1000005393,1000005393,1,PIPE_MTE2,451413,451482
p2,0-0-1000006461,1000006461,1,PIPE_MTE2,451482,451585
p2,0-0-1000006569,1000006569,1,PIPE_MTE2,451585,451688
p2,0-0-1000007948,1000007948,1,PIPE_MTE2,451688,451757
p2,0-0-645,645,1,PIPE_V,454235,454643
p2,0-0-769,769,1,PIPE_M,454235,457331
p2,0-0-1000008424,1000008424,1,PIPE_MTE3,454235,454440
p2,0-0-1000005915,1000005915,1,PIPE_MTE2,454440,454509
p2,0-0-646,646,1,PIPE_V,454643,455051
p2,0-0-1056,1056,1,PIPE_M,457331,460427
p2,0-0-1000006377,1000006377,1,PIPE_MTE2,457331,457434
p2,0-0-1000005615,1000005615,1,PIPE_MTE2,457434,457503
p2,0-0-1000005267,1000005267,1,PIPE_MTE2,457503,457572
p2,0-0-1343,1343,1,PIPE_M,460427,463523
p2,0-0-1630,1630,1,PIPE_M,463523,466619
p2,0-0-1000008438,1000008438,1,PIPE_MTE3,463523,463728
p2,0-0-1000007946,1000007946,1,PIPE_MTE2,463728,463797
p2,0-0-1000007917,1000007917,1,PIPE_MTE2,463797,464002
p2,0-0-1000007929,1000007929,1,PIPE_MTE2,464002,464207
p2,0-0-770,770,1,PIPE_V,464207,464615
p2,0-0-1000005789,1000005789,1,PIPE_MTE2,464207,464276
p2,0-0-1000005441,1000005441,1,PIPE_MTE2,464276,464345
p2,0-0-913,913,1,PIPE_M,466619,469715
p2,0-0-1000006467,1000006467,1,PIPE_MTE2,466619,466949
p2,0-0-1000008412,1000008412,1,PIPE_MTE3,466619,467068
p2,0-0-1000007607,1000007607,1,PIPE_MTE3,467068,467273
p2,0-0-1000006575,1000006575,1,PIPE_MTE2,467273,467376
p2,0-0-1000007914,1000007914,1,PIPE_MTE2,467376,467445
p2,0-0-1200,1200,1,PIPE_M,469715,472811
p2,0-0-1487,1487,1,PIPE_M,472811,475907
p2,0-0-1000008468,1000008468,1,PIPE_MTE3,472811,473016
p2,0-0-1000007897,1000007897,1,PIPE_MTE2,473016,473221
p2,0-0-771,771,1,PIPE_V,475907,476315
p2,0-0-1774,1774,1,PIPE_M,475907,479003
p2,0-0-1000008418,1000008418,1,PIPE_MTE3,475907,476112
p2,0-0-1000007885,1000007885,1,PIPE_MTE2,476112,476317
p2,0-0-772,772,1,PIPE_V,476317,476725
p2,0-0-1000007861,1000007861,1,PIPE_MTE2,476317,476522
p2,0-0-1057,1057,1,PIPE_M,479003,482099
p2,0-0-1000008408,1000008408,1,PIPE_MTE3,479003,479208
p2,0-0-1000007867,1000007867,1,PIPE_MTE2,479208,479413
p2,0-0-773,773,1,PIPE_V,482099,482507
p2,0-0-1344,1344,1,PIPE_M,482099,485195
p2,0-0-1631,1631,1,PIPE_M,485195,488291
p2,0-0-1000005963,1000005963,1,PIPE_MTE2,485195,485333
p2,0-0-1000008434,1000008434,1,PIPE_MTE3,485195,485469
p2,0-0-1000006383,1000006383,1,PIPE_MTE2,485469,485572
p2,0-0-1000007851,1000007851,1,PIPE_MTE2,485572,485777
p2,0-0-774,774,1,PIPE_V,485777,486185
p2,0-0-1000005663,1000005663,1,PIPE_MTE2,485777,485846
p2,0-0-1000005315,1000005315,1,PIPE_MTE2,485846,485915
p2,0-0-1000007848,1000007848,1,PIPE_MTE2,485915,485984
p2,0-0-914,914,1,PIPE_M,488291,491387
p2,0-0-1000008430,1000008430,1,PIPE_MTE3,488291,488534
p2,0-0-1000007837,1000007837,1,PIPE_MTE2,488534,488739
p2,0-0-775,775,1,PIPE_V,488739,489147
p2,0-0-1201,1201,1,PIPE_M,491387,494483
p2,0-0-1000007881,1000007881,1,PIPE_MTE2,491387,491592
p2,0-0-1488,1488,1,PIPE_M,494483,497579
p2,0-0-1000007903,1000007903,1,PIPE_MTE2,494483,494893
p2,0-0-1000008462,1000008462,1,PIPE_MTE3,494483,494893
p2,0-0-776,776,1,PIPE_V,494893,495301
p2,0-0-1775,1775,1,PIPE_M,497579,500675
p2,0-0-1000008452,1000008452,1,PIPE_MTE3,497579,497926
p2,0-0-1000007935,1000007935,1,PIPE_MTE2,497926,498163
p2,0-0-777,777,1,PIPE_V,498163,498571
p2,0-0-1000005837,1000005837,1,PIPE_MTE2,498163,498232
p2,0-0-1000007973,1000007973,1,PIPE_MTE2,498232,498437
p2,0-0-1000005489,1000005489,1,PIPE_MTE2,498437,498506
p2,0-0-778,778,1,PIPE_V,498571,498979
p2,0-0-1000006473,1000006473,1,PIPE_MTE2,498571,498674
p2,0-0-1000006581,1000006581,1,PIPE_MTE2,498674,498777
p2,0-0-1058,1058,1,PIPE_M,500675,503771
p2,0-0-1000007832,1000007832,1,PIPE_MTE2,500675,500815
p2,0-0-1000008458,1000008458,1,PIPE_MTE3,500675,500951
p2,0-0-1000008009,1000008009,1,PIPE_MTE2,500951,501156
p2,0-0-1000008045,1000008045,1,PIPE_MTE2,501156,501361
p2,0-0-1345,1345,1,PIPE_M,503771,506867
p2,0-0-1632,1632,1,PIPE_M,506867,509963
p2,0-0-1000008474,1000008474,1,PIPE_MTE3,506867,507175
p2,0-0-779,779,1,PIPE_V,507175,507583
p2,0-0-1000008081,1000008081,1,PIPE_MTE2,507583,507788
p2,0-0-780,780,1,PIPE_V,507788,508196
p2,0-0-1000008133,1000008133,1,PIPE_MTE2,508196,508401
p2,0-0-781,781,1,PIPE_V,508401,508809
p2,0-0-1000006011,1000006011,1,PIPE_MTE2,508401,508470
p2,0-0-1000006389,1000006389,1,PIPE_MTE2,508470,508573
p2,0-0-1000005711,1000005711,1,PIPE_MTE2,508809,508947
p2,0-0-915,915,1,PIPE_M,509963,513059
p2,0-0-1000008484,1000008484,1,PIPE_MTE3,509963,510178
p2,0-0-1000008169,1000008169,1,PIPE_MTE2,510178,510547
p2,0-0-1202,1202,1,PIPE_M,513059,516155
p2,0-0-1000008213,1000008213,1,PIPE_MTE2,516155,516565
p2,0-0-1000008500,1000008500,1,PIPE_MTE3,516155,516565
p2,0-0-782,782,1,PIPE_V,516565,516973
p2,0-0-1000005363,1000005363,1,PIPE_MTE2,516973,517042
p2,0-0-1489,1489,1,PIPE_M,517042,520138
p2,0-0-1000007830,1000007830,1,PIPE_MTE2,517042,517111
p2,0-0-1776,1776,1,PIPE_M,520138,523234
p2,0-0-1000008588,1000008588,1,PIPE_MTE3,520138,520343
p2,0-0-783,783,1,PIPE_V,520343,520751
p2,0-0-784,784,1,PIPE_V,520751,521159
p2,0-0-1000005885,1000005885,1,PIPE_MTE2,520751,520889
p2,0-0-785,785,1,PIPE_V,521159,521567
p2,0-0-1000005537,1000005537,1,PIPE_MTE2,521159,521228
p2,0-0-1000006479,1000006479,1,PIPE_MTE2,521228,521331
p2,0-0-786,786,1,PIPE_V,521567,521975
p2,0-0-787,787,1,PIPE_V,521975,522383
p2,0-0-788,788,1,PIPE_V,522383,522791
p2,0-0-1059,1059,1,PIPE_M,523234,526330
p2,0-0-1000006587,1000006587,1,PIPE_MTE2,523234,523480
p2,0-0-1000008512,1000008512,1,PIPE_MTE3,523234,523645
p2,0-0-1000007828,1000007828,1,PIPE_MTE2,523645,523714
p2,0-0-1000006059,1000006059,1,PIPE_MTE2,523714,523783
p2,0-0-1000006395,1000006395,1,PIPE_MTE2,523783,523886
p2,0-0-1000005759,1000005759,1,PIPE_MTE2,523886,523955
p2,0-0-1346,1346,1,PIPE_M,526330,529426
p2,0-0-789,789,1,PIPE_V,529426,529834
p2,0-0-1633,1633,1,PIPE_M,529426,532522
p2,0-0-1000005411,1000005411,1,PIPE_MTE2,529834,529903
p2,0-0-790,790,1,PIPE_V,532522,532930
p2,0-0-916,916,1,PIPE_M,532522,535618
p2,0-0-1000008560,1000008560,1,PIPE_MTE3,532522,532727
p2,0-0-1000007824,1000007824,1,PIPE_MTE2,532727,532796
p2,0-0-1203,1203,1,PIPE_M,535618,538714
p2,0-0-791,791,1,PIPE_V,538714,539122
p2,0-0-1490,1490,1,PIPE_M,538714,541810
p2,0-0-792,792,1,PIPE_V,539122,539530
p2,0-0-793,793,1,PIPE_V,539530,539938
p2,0-0-1777,1777,1,PIPE_M,541810,544906
p2,0-0-1000005933,1000005933,1,PIPE_MTE2,541810,541948
p2,0-0-1000008572,1000008572,1,PIPE_MTE3,541810,542084
p2,0-0-1000005585,1000005585,1,PIPE_MTE2,542084,542153
p2,0-0-1000006485,1000006485,1,PIPE_MTE2,542153,542256
p2,0-0-1000006593,1000006593,1,PIPE_MTE2,542256,542359
p2,0-0-1000007816,1000007816,1,PIPE_MTE2,542359,542428
p2,0-0-1000007814,1000007814,1,PIPE_MTE2,542428,542497
p2,0-0-1000007803,1000007803,1,PIPE_MTE2,542497,542702
p2,0-0-1060,1060,1,PIPE_M,544906,548002
p2,0-0-1000008542,1000008542,1,PIPE_MTE3,544906,545316
p2,0-0-1000007613,1000007613,1,PIPE_MTE3,545316,545765
p2,0-0-1000007811,1000007811,1,PIPE_MTE2,545316,545765
p2,0-0-917,917,1,PIPE_V,545765,546173
p2,0-0-1000005807,1000005807,1,PIPE_MTE2,545765,545834
p2,0-0-1347,1347,1,PIPE_M,548002,551098
p2,0-0-1634,1634,1,PIPE_M,551098,554194
p2,0-0-1921,1921,1,PIPE_M,554194,557290
p2,0-0-1000005459,1000005459,1,PIPE_MTE2,554194,554332
p2,0-0-1000008556,1000008556,1,PIPE_MTE3,554194,554468
p2,0-0-1000007800,1000007800,1,PIPE_MTE2,554468,554537
p2,0-0-1204,1204,1,PIPE_M,557290,560386
p2,0-0-1000007795,1000007795,1,PIPE_MTE2,557290,557700
p2,0-0-1000008538,1000008538,1,PIPE_MTE3,557290,557700
p2,0-0-918,918,1,PIPE_V,557700,558108
p2,0-0-1491,1491,1,PIPE_M,560386,563482
p2,0-0-1000007821,1000007821,1,PIPE_MTE2,560386,560591
p2,0-0-919,919,1,PIPE_V,563482,563890
p2,0-0-1778,1778,1,PIPE_M,563482,566578
p2,0-0-1000008566,1000008566,1,PIPE_MTE3,563482,563687
p2,0-0-1000007857,1000007857,1,PIPE_MTE2,563687,563892
p2,0-0-1000007891,1000007891,1,PIPE_MTE2,563892,564097
p2,0-0-920,920,1,PIPE_V,564097,564505
p2,0-0-1000005981,1000005981,1,PIPE_MTE2,564097,564166
p2,0-0-1000007923,1000007923,1,PIPE_MTE2,564166,564371
p2,0-0-921,921,1,PIPE_V,564505,564913
p2,0-0-1000005633,1000005633,1,PIPE_MTE2,564505,564574
p2,0-0-1000006491,1000006491,1,PIPE_MTE2,564574,564677
p2,0-0-1061,1061,1,PIPE_M,566578,569674
p2,0-0-1000008552,1000008552,1,PIPE_MTE3,566578,566852
p2,0-0-1000006599,1000006599,1,PIPE_MTE2,566852,566955
p2,0-0-1000007792,1000007792,1,PIPE_MTE2,566955,567024
p2,0-0-1000007790,1000007790,1,PIPE_MTE2,567024,567093
p2,0-0-1348,1348,1,PIPE_M,569674,572770
p2,0-0-1635,1635,1,PIPE_M,572770,575866
p2,0-0-1000008594,1000008594,1,PIPE_MTE3,572770,572975
p2,0-0-1000007955,1000007955,1,PIPE_MTE2,572975,573180
p2,0-0-1922,1922,1,PIPE_M,575866,578962
p2,0-0-1000008578,1000008578,1,PIPE_MTE3,575866,576276
p2,0-0-922,922,1,PIPE_V,576276,576684
p2,0-0-1000007991,1000007991,1,PIPE_MTE2,576684,576889
p2,0-0-1000008027,1000008027,1,PIPE_MTE2,576889,577094
p2,0-0-923,923,1,PIPE_V,578962,579370
p2,0-0-1000008584,1000008584,1,PIPE_MTE3,578962,579372
p2,0-0-1000008063,1000008063,1,PIPE_MTE2,579372,579718
p2,0-0-924,924,1,PIPE_V,579718,580126
p2,0-0-1000005855,1000005855,1,PIPE_MTE2,579718,579856
p2,0-0-1205,1205,1,PIPE_M,580126,583222
p2,0-0-1000008109,1000008109,1,PIPE_MTE2,580126,580331
p2,0-0-925,925,1,PIPE_V,583222,583630
p2,0-0-1000005507,1000005507,1,PIPE_MTE2,583222,583291
p2,0-0-1492,1492,1,PIPE_M,583630,586726
p2,0-0-1000007786,1000007786,1,PIPE_MTE2,583630,583699
p2,0-0-1779,1779,1,PIPE_M,586726,589822
p2,0-0-1000008606,1000008606,1,PIPE_MTE3,586726,586978
p2,0-0-1000008151,1000008151,1,PIPE_MTE2,586978,587569
p2,0-0-1000008197,1000008197,1,PIPE_MTE2,589822,590484
p2,0-0-1000008602,1000008602,1,PIPE_MTE3,589822,590484
p2,0-0-926,926,1,PIPE_V,590484,590892
p2,0-0-1000008241,1000008241,1,PIPE_MTE2,590892,591144
p2,0-0-927,927,1,PIPE_V,591144,591552
p2,0-0-928,928,1,PIPE_V,591552,591960
p2,0-0-1000006029,1000006029,1,PIPE_MTE2,591552,591621
p2,0-0-1062,1062,1,PIPE_M,591960,595056
p2,0-0-1000005681,1000005681,1,PIPE_MTE2,591960,592098
p2,0-0-1000006497,1000006497,1,PIPE_MTE2,592098,592261
p2,0-0-1349,1349,1,PIPE_M,595056,598152
p2,0-0-1000008614,1000008614,1,PIPE_MTE3,598152,598405
p2,0-0-929,929,1,PIPE_V,598405,598813
p2,0-0-1000006605,1000006605,1,PIPE_MTE2,598405,598508
p2,0-0-1000007784,1000007784,1,PIPE_MTE2,598813,598882
p2,0-0-1636,1636,1,PIPE_M,598882,601978
p2,0-0-1000007782,1000007782,1,PIPE_MTE2,598882,598951
p2,0-0-1000008620,1000008620,1,PIPE_MTE3,601978,602183
p2,0-0-1923,1923,1,PIPE_M,602183,605279
p2,0-0-930,930,1,PIPE_V,605279,605687
p2,0-0-1000008666,1000008666,1,PIPE_MTE3,605279,605534
p2,0-0-931,931,1,PIPE_V,605687,606095
p2,0-0-1000005903,1000005903,1,PIPE_MTE2,605687,605756
p2,0-0-1206,1206,1,PIPE_M,605756,608852
p2,0-0-1000005555,1000005555,1,PIPE_MTE2,605756,605825
p2,0-0-932,932,1,PIPE_V,606095,606503
p2,0-0-933,933,1,PIPE_V,606503,606911
p2,0-0-1000007780,1000007780,1,PIPE_MTE2,606503,606572
p2,0-0-1000006077,1000006077,1,PIPE_MTE2,606911,606980
p2,0-0-934,934,1,PIPE_V,608852,609260
p2,0-0-1493,1493,1,PIPE_M,608852,611948
p2,0-0-935,935,1,PIPE_V,609260,609668
p2,0-0-1000005729,1000005729,1,PIPE_MTE2,609260,609329
p2,0-0-1000006503,1000006503,1,PIPE_MTE2,609329,609432
p2,0-0-936,936,1,PIPE_V,609668,610076
p2,0-0-1000006611,1000006611,1,PIPE_MTE2,609668,609771
p2,0-0-1000007776,1000007776,1,PIPE_MTE2,609771,609840
p2,0-0-937,937,1,PIPE_V,610076,610484
p2,0-0-1000007774,1000007774,1,PIPE_MTE2,610076,610145
p2,0-0-1000005951,1000005951,1,PIPE_MTE2,610484,610622
p2,0-0-1780,1780,1,PIPE_M,611948,615044
p2,0-0-1063,1063,1,PIPE_M,615044,618140
p2,0-0-1000008690,1000008690,1,PIPE_MTE3,615044,615373
p2,0-0-938,938,1,PIPE_V,615373,615781
p2,0-0-1000005603,1000005603,1,PIPE_MTE2,615781,615850
p2,0-0-1000007770,1000007770,1,PIPE_MTE2,615850,615919
p2,0-0-1350,1350,1,PIPE_M,618140,621236
p2,0-0-939,939,1,PIPE_V,621236,621644
p2,0-0-1637,1637,1,PIPE_M,621236,624332
p2,0-0-940,940,1,PIPE_V,621644,622052
p2,0-0-1000006701,1000006701,1,PIPE_MTE2,621644,621747
p2,0-0-1000007768,1000007768,1,PIPE_MTE2,621747,621816
p2,0-0-1000007843,1000007843,1,PIPE_MTE2,622052,622257
p2,0-0-1924,1924,1,PIPE_M,624332,627428
p2,0-0-1207,1207,1,PIPE_M,627428,630524
p2,0-0-1000007875,1000007875,1,PIPE_MTE2,627428,627995
p2,0-0-1000008656,1000008656,1,PIPE_MTE3,627428,627995
p2,0-0-1064,1064,1,PIPE_V,627995,628403
p2,0-0-1000005777,1000005777,1,PIPE_MTE2,627995,628133
p2,0-0-1000007619,1000007619,1,PIPE_MTE3,627995,628269
p2,0-0-1000006509,1000006509,1,PIPE_MTE2,628269,628372
p2,0-0-1494,1494,1,PIPE_M,630524,633620
p2,0-0-1781,1781,1,PIPE_M,633620,636716
p2,0-0-1000006617,1000006617,1,PIPE_MTE2,633620,633778
p2,0-0-1000007766,1000007766,1,PIPE_MTE2,633778,633847
p2,0-0-2068,2068,1,PIPE_M,636716,639812
p2,0-0-1000008672,1000008672,1,PIPE_MTE3,636716,637137
p2,0-0-1000007762,1000007762,1,PIPE_MTE2,637137,637250
p2,0-0-1000007909,1000007909,1,PIPE_MTE2,637250,637455
p2,0-0-1351,1351,1,PIPE_M,639812,642908
p2,0-0-1000008650,1000008650,1,PIPE_MTE3,639812,640105
p2,0-0-1065,1065,1,PIPE_V,640105,640513
p2,0-0-1638,1638,1,PIPE_M,642908,646004
p2,0-0-1000007941,1000007941,1,PIPE_MTE2,642908,643113
p2,0-0-1925,1925,1,PIPE_M,646004,649100
p2,0-0-1000008694,1000008694,1,PIPE_MTE3,646004,646414
p2,0-0-1066,1066,1,PIPE_V,646414,646822
p2,0-0-1000007979,1000007979,1,PIPE_MTE2,646414,646824
p2,0-0-1000008015,1000008015,1,PIPE_MTE2,646824,647170
p2,0-0-1067,1067,1,PIPE_V,647170,647578
p2,0-0-1000005999,1000005999,1,PIPE_MTE2,647170,647308
p2,0-0-1000008051,1000008051,1,PIPE_MTE2,647578,647783
p2,0-0-1068,1068,1,PIPE_V,647783,648191
p2,0-0-1208,1208,1,PIPE_M,649100,652196
p2,0-0-1000005651,1000005651,1,PIPE_MTE2,649100,649259
p2,0-0-1000008662,1000008662,1,PIPE_MTE3,649100,649395
p2,0-0-1000007760,1000007760,1,PIPE_MTE2,649395,649464
p2,0-0-1000006707,1000006707,1,PIPE_MTE2,649464,649567
p2,0-0-1000007758,1000007758,1,PIPE_MTE2,649567,649636
p2,0-0-1495,1495,1,PIPE_M,652196,655292
p2,0-0-1782,1782,1,PIPE_M,655292,658388
p2,0-0-1000008087,1000008087,1,PIPE_MTE2,655292,655585
p2,0-0-2069,2069,1,PIPE_M,658388,661484
p2,0-0-1000008680,1000008680,1,PIPE_MTE3,658388,658971
p2,0-0-1069,1069,1,PIPE_V,658971,659379
p2,0-0-1000008129,1000008129,1,PIPE_MTE2,659379,659633
p2,0-0-1000008175,1000008175,1,PIPE_MTE2,659633,660043
p2,0-0-1000008686,1000008686,1,PIPE_MTE3,661484,661744
p2,0-0-1070,1070,1,PIPE_V,661744,662152
p2,0-0-1000008219,1000008219,1,PIPE_MTE2,662152,662357
p2,0-0-1071,1071,1,PIPE_V,662357,662765
p2,0-0-1000005825,1000005825,1,PIPE_MTE2,662357,662426
p2,0-0-1000006515,1000006515,1,PIPE_MTE2,662765,662868
p2,0-0-1352,1352,1,PIPE_M,662868,665964
p2,0-0-1072,1072,1,PIPE_V,665964,666372
p2,0-0-1000006623,1000006623,1,PIPE_MTE2,666372,666475
p2,0-0-1000007764,1000007764,1,PIPE_MTE2,666475,666544
p2,0-0-1639,1639,1,PIPE_M,666544,669640
p2,0-0-1000007772,1000007772,1,PIPE_MTE2,666544,666613
p2,0-0-1000008702,1000008702,1,PIPE_MTE3,669640,669845
p2,0-0-1926,1926,1,PIPE_M,669845,672941
p2,0-0-1073,1073,1,PIPE_V,672941,673349
p2,0-0-1000008770,1000008770,1,PIPE_MTE3,672941,673146
p2,0-0-1074,1074,1,PIPE_V,673349,673757
p2,0-0-1000006047,1000006047,1,PIPE_MTE2,673349,673418
p2,0-0-1075,1075,1,PIPE_V,673757,674165
p2,0-0-1209,1209,1,PIPE_M,673757,676853
p2,0-0-1000005699,1000005699,1,PIPE_MTE2,673757,673826
p2,0-0-1076,1076,1,PIPE_V,674165,674573
p2,0-0-1000007778,1000007778,1,PIPE_MTE2,674165,674234
p2,0-0-1077,1077,1,PIPE_V,674573,674981
p2,0-0-1496,1496,1,PIPE_M,676853,679949
p2,0-0-1000006713,1000006713,1,PIPE_MTE2,676853,676956
p2,0-0-1000007788,1000007788,1,PIPE_MTE2,676956,677025
p2,0-0-1078,1078,1,PIPE_V,679949,680357
p2,0-0-1783,1783,1,PIPE_M,679949,683045
p2,0-0-2070,2070,1,PIPE_M,683045,686141
p2,0-0-1000008812,1000008812,1,PIPE_MTE3,683045,683250
p2,0-0-1079,1079,1,PIPE_V,683250,683658
p2,0-0-1000005873,1000005873,1,PIPE_MTE2,683250,683319
p2,0-0-1000006521,1000006521,1,PIPE_MTE2,683319,683422
p2,0-0-1000006629,1000006629,1,PIPE_MTE2,683422,683525
p2,0-0-1000007798,1000007798,1,PIPE_MTE2,683525,683594
p2,0-0-1080,1080,1,PIPE_V,683658,684066
p2,0-0-1000007806,1000007806,1,PIPE_MTE2,683658,683727
p2,0-0-1000006095,1000006095,1,PIPE_MTE2,684066,684150
p2,0-0-1353,1353,1,PIPE_M,686141,689237
p2,0-0-1000008750,1000008750,1,PIPE_MTE3,686141,686346
p2,0-0-1081,1081,1,PIPE_V,686346,686754
p2,0-0-1000005747,1000005747,1,PIPE_MTE2,686754,686823
p2,0-0-1000007808,1000007808,1,PIPE_MTE2,686823,686892
p2,0-0-1082,1082,1,PIPE_V,689237,689645
p2,0-0-1640,1640,1,PIPE_M,689237,692333
p2,0-0-1083,1083,1,PIPE_V,689645,690053
p2,0-0-1084,1084,1,PIPE_V,690053,690461
p2,0-0-1000006719,1000006719,1,PIPE_MTE2,690053,690355
p2,0-0-1000007818,1000007818,1,PIPE_MTE2,690355,690562
p2,0-0-1927,1927,1,PIPE_M,692333,695429
p2,0-0-1085,1085,1,PIPE_V,695429,695837
p2,0-0-1210,1210,1,PIPE_M,695429,698525
p2,0-0-1000008766,1000008766,1,PIPE_MTE3,695429,695634
p2,0-0-1086,1086,1,PIPE_V,695837,696245
p2,0-0-1087,1087,1,PIPE_V,698525,698933
p2,0-0-1497,1497,1,PIPE_M,698525,701621
p2,0-0-1784,1784,1,PIPE_M,701621,704717
p2,0-0-1000005921,1000005921,1,PIPE_MTE2,701621,701690
p2,0-0-1000006527,1000006527,1,PIPE_MTE2,701690,701793
p2,0-0-1000006635,1000006635,1,PIPE_MTE2,701793,701896
p2,0-0-1000007826,1000007826,1,PIPE_MTE2,701896,701965
p2,0-0-2071,2071,1,PIPE_M,704717,707813
p2,0-0-1000008806,1000008806,1,PIPE_MTE3,704717,704922
p2,0-0-1000007834,1000007834,1,PIPE_MTE2,704922,704991
p2,0-0-1000007840,1000007840,1,PIPE_MTE2,704991,705060
p2,0-0-1000007961,1000007961,1,PIPE_MTE2,705060,705265
p2,0-0-1000007997,1000007997,1,PIPE_MTE2,705265,705470
p2,0-0-1211,1211,1,PIPE_V,705470,705878
p2,0-0-1000005795,1000005795,1,PIPE_MTE2,705470,705584
p2,0-0-1354,1354,1,PIPE_M,707813,710909
p2,0-0-1000008746,1000008746,1,PIPE_MTE3,707813,708018
p2,0-0-1000007625,1000007625,1,PIPE_MTE3,708018,708292
p2,0-0-1000007846,1000007846,1,PIPE_MTE2,708018,708156
p2,0-0-1000006725,1000006725,1,PIPE_MTE2,708292,708395
p2,0-0-1641,1641,1,PIPE_M,710909,714005
p2,0-0-1000007854,1000007854,1,PIPE_MTE2,710909,710978
p2,0-0-1928,1928,1,PIPE_M,714005,717101
p2,0-0-2215,2215,1,PIPE_M,717101,720197
p2,0-0-1000008760,1000008760,1,PIPE_MTE3,717101,717306
p2,0-0-1000008033,1000008033,1,PIPE_MTE2,717306,717511
