variant,event_id,op_id,core,source_core_id,pipe,start,end
seed,428,Subgraph 670,1,0,SUBGRAPH,13658,17480
seed,429,Subgraph 671,1,0,SUBGRAPH,17480,17493
seed,430,Subgraph 672,1,0,SUBGRAPH,17493,17506
seed,431,Subgraph 676,1,0,SUBGRAPH,13810,17519
seed,432,Subgraph 677,1,0,SUBGRAPH,17519,17532
seed,433,Subgraph 107,1,0,SUBGRAPH,17522,17790
seed,434,Subgraph 678,1,0,SUBGRAPH,17532,17554
seed,435,Subgraph 774,1,0,SUBGRAPH,13962,17558
seed,436,Subgraph 775,1,0,SUBGRAPH,17558,17571
seed,437,Subgraph 776,1,0,SUBGRAPH,17571,17584
seed,438,Subgraph 780,1,0,SUBGRAPH,14114,17597
seed,439,Subgraph 781,1,0,SUBGRAPH,17597,17610
seed,440,Subgraph 782,1,0,SUBGRAPH,17610,17624
seed,441,Subgraph 878,1,0,SUBGRAPH,14266,17636
seed,442,Subgraph 879,1,0,SUBGRAPH,17636,17649
seed,443,Subgraph 880,1,0,SUBGRAPH,17649,17662
seed,444,Subgraph 884,1,0,SUBGRAPH,14418,17675
seed,445,Subgraph 885,1,0,SUBGRAPH,17675,17688
seed,446,Subgraph 886,1,0,SUBGRAPH,17688,17702
seed,447,Subgraph 1113,1,0,SUBGRAPH,14570,17714
seed,448,Subgraph 1114,1,0,SUBGRAPH,17714,17727
seed,449,Subgraph 1115,1,0,SUBGRAPH,17727,17740
seed,450,Subgraph 1119,1,0,SUBGRAPH,14722,17753
seed,451,Subgraph 1120,1,0,SUBGRAPH,17753,17766
seed,452,Subgraph 1121,1,0,SUBGRAPH,17766,17781
seed,453,Subgraph 1217,1,0,SUBGRAPH,14874,17792
seed,454,Subgraph 113,1,0,SUBGRAPH,17790,18058
seed,455,Subgraph 1218,1,0,SUBGRAPH,17792,17805
seed,456,Subgraph 1219,1,0,SUBGRAPH,17805,17818
seed,457,Subgraph 1223,1,0,SUBGRAPH,15026,17831
seed,458,Subgraph 1224,1,0,SUBGRAPH,17831,17844
seed,459,Subgraph 1225,1,0,SUBGRAPH,17844,17858
seed,460,Subgraph 1321,1,0,SUBGRAPH,15178,17870
seed,461,Subgraph 1322,1,0,SUBGRAPH,17870,17883
seed,462,Subgraph 1323,1,0,SUBGRAPH,17883,17896
seed,463,Subgraph 1327,1,0,SUBGRAPH,15330,17909
seed,464,Subgraph 1328,1,0,SUBGRAPH,17909,17922
seed,465,Subgraph 1329,1,0,SUBGRAPH,17922,17936
seed,466,Subgraph 1425,1,0,SUBGRAPH,15482,17948
seed,467,Subgraph 1426,1,0,SUBGRAPH,17948,17961
seed,468,Subgraph 1427,1,0,SUBGRAPH,17961,17974
seed,469,Subgraph 1431,1,0,SUBGRAPH,15634,17987
seed,470,Subgraph 1432,1,0,SUBGRAPH,17987,18000
seed,471,Subgraph 1433,1,0,SUBGRAPH,18000,18014
seed,472,Subgraph 1529,1,0,SUBGRAPH,15786,18026
seed,473,Subgraph 1530,1,0,SUBGRAPH,18026,18039
seed,474,Subgraph 1531,1,0,SUBGRAPH,18039,18052
seed,475,Subgraph 1535,1,0,SUBGRAPH,15938,18065
seed,476,Subgraph 119,1,0,SUBGRAPH,18058,18326
seed,477,Subgraph 1536,1,0,SUBGRAPH,18065,18078
seed,478,Subgraph 1537,1,0,SUBGRAPH,18078,18092
seed,479,Subgraph 1633,1,0,SUBGRAPH,16090,18104
seed,480,Subgraph 1634,1,0,SUBGRAPH,18104,18117
seed,481,Subgraph 1635,1,0,SUBGRAPH,18117,18130
seed,482,Subgraph 1639,1,0,SUBGRAPH,16242,18143
seed,483,Subgraph 1640,1,0,SUBGRAPH,18143,18156
seed,484,Subgraph 1641,1,0,SUBGRAPH,18156,18170
seed,485,Subgraph 1737,1,0,SUBGRAPH,16394,18182
seed,486,Subgraph 1738,1,0,SUBGRAPH,18182,18195
seed,487,Subgraph 1739,1,0,SUBGRAPH,18195,18208
seed,488,Subgraph 1743,1,0,SUBGRAPH,16546,18221
seed,489,Subgraph 1744,1,0,SUBGRAPH,18221,18234
seed,490,Subgraph 1745,1,0,SUBGRAPH,18234,18248
seed,491,Subgraph 1841,1,0,SUBGRAPH,16698,18260
seed,492,Subgraph 1842,1,0,SUBGRAPH,18260,18273
seed,493,Subgraph 1843,1,0,SUBGRAPH,18273,18286
seed,494,Subgraph 1847,1,0,SUBGRAPH,16850,18299
seed,495,Subgraph 1848,1,0,SUBGRAPH,18299,18312
seed,496,Subgraph 1849,1,0,SUBGRAPH,18312,18326
seed,497,Subgraph 973,1,0,SUBGRAPH,16990,18346
seed,498,Subgraph 1064,1,0,SUBGRAPH,17004,18594
seed,499,Subgraph 975,1,0,SUBGRAPH,17103,18365
seed,500,Subgraph 977,1,0,SUBGRAPH,17142,18386
seed,501,Subgraph 979,1,0,SUBGRAPH,17219,18405
seed,502,Subgraph 1936,1,0,SUBGRAPH,17294,18425
seed,503,Subgraph 1938,1,0,SUBGRAPH,17370,18446
seed,504,Subgraph 1940,1,0,SUBGRAPH,17447,18465
seed,505,Subgraph 1942,1,0,SUBGRAPH,17764,18486
seed,506,Subgraph 162,1,0,SUBGRAPH,17774,18498
seed,507,Subgraph 163,1,0,SUBGRAPH,18498,18511
seed,508,Subgraph 164,1,0,SUBGRAPH,18511,18524
seed,509,Subgraph 266,1,0,SUBGRAPH,17775,18537
seed,510,Subgraph 267,1,0,SUBGRAPH,18537,18550
seed,511,Subgraph 268,1,0,SUBGRAPH,18550,18564
seed,512,Subgraph 370,1,0,SUBGRAPH,17776,18576
seed,513,Subgraph 371,1,0,SUBGRAPH,18576,18589
seed,514,Subgraph 372,1,0,SUBGRAPH,18589,18602
seed,515,Subgraph 1070,1,0,SUBGRAPH,18594,18862
seed,516,Subgraph 474,1,0,SUBGRAPH,17778,18615
seed,517,Subgraph 475,1,0,SUBGRAPH,18615,18628
seed,518,Subgraph 476,1,0,SUBGRAPH,18628,18642
seed,519,Subgraph 578,1,0,SUBGRAPH,17779,18654
seed,520,Subgraph 579,1,0,SUBGRAPH,18654,18667
seed,521,Subgraph 580,1,0,SUBGRAPH,18667,18680
seed,522,Subgraph 682,1,0,SUBGRAPH,17801,18693
seed,523,Subgraph 683,1,0,SUBGRAPH,18693,18706
seed,524,Subgraph 684,1,0,SUBGRAPH,18706,18721
seed,525,Subgraph 786,1,0,SUBGRAPH,17879,18732
seed,526,Subgraph 787,1,0,SUBGRAPH,18732,18745
seed,527,Subgraph 788,1,0,SUBGRAPH,18745,18758
seed,528,Subgraph 890,1,0,SUBGRAPH,17957,18771
seed,529,Subgraph 891,1,0,SUBGRAPH,18771,18784
seed,530,Subgraph 892,1,0,SUBGRAPH,18784,18797
seed,531,Subgraph 1125,1,0,SUBGRAPH,18035,18810
seed,532,Subgraph 1126,1,0,SUBGRAPH,18810,18823
seed,533,Subgraph 1127,1,0,SUBGRAPH,18823,18837
seed,534,Subgraph 1229,1,0,SUBGRAPH,18112,18849
seed,535,Subgraph 1230,1,0,SUBGRAPH,18849,18862
seed,536,Subgraph 1076,1,0,SUBGRAPH,18862,19130
seed,537,Subgraph 985,1,0,SUBGRAPH,18659,18875
seed,538,Subgraph 986,1,0,SUBGRAPH,18875,18888
seed,539,Subgraph 987,1,0,SUBGRAPH,18888,18902
seed,540,Subgraph 991,1,0,SUBGRAPH,18699,18914
seed,541,Subgraph 992,1,0,SUBGRAPH,18914,18927
seed,542,Subgraph 993,1,0,SUBGRAPH,18927,18940
seed,543,Subgraph 1231,1,0,SUBGRAPH,18940,18953
seed,544,Subgraph 1333,1,0,SUBGRAPH,18700,18966
seed,545,Subgraph 1334,1,0,SUBGRAPH,18966,18979
seed,546,Subgraph 1335,1,0,SUBGRAPH,18979,18993
seed,547,Subgraph 1437,1,0,SUBGRAPH,18701,19005
seed,548,Subgraph 1438,1,0,SUBGRAPH,19005,19018
seed,549,Subgraph 1439,1,0,SUBGRAPH,19018,19031
seed,550,Subgraph 1541,1,0,SUBGRAPH,18702,19044
seed,551,Subgraph 1542,1,0,SUBGRAPH,19044,19057
seed,552,Subgraph 1543,1,0,SUBGRAPH,19057,19071
seed,553,Subgraph 1645,1,0,SUBGRAPH,18703,19083
seed,554,Subgraph 1646,1,0,SUBGRAPH,19083,19096
seed,555,Subgraph 1647,1,0,SUBGRAPH,19096,19109
seed,556,Subgraph 1749,1,0,SUBGRAPH,18704,19122
seed,557,Subgraph 1082,1,0,SUBGRAPH,19130,19398
seed,558,Subgraph 1750,1,0,SUBGRAPH,19122,19135
seed,559,Subgraph 1751,1,0,SUBGRAPH,19135,19150
seed,560,Subgraph 1853,1,0,SUBGRAPH,18705,19161
seed,561,Subgraph 1854,1,0,SUBGRAPH,19161,19174
seed,562,Subgraph 1855,1,0,SUBGRAPH,19174,19187
seed,563,Subgraph 1945,1,0,SUBGRAPH,18719,19200
seed,564,Subgraph 1946,1,0,SUBGRAPH,19200,19213
seed,565,Subgraph 1947,1,0,SUBGRAPH,19213,19227
seed,566,Subgraph 1951,1,0,SUBGRAPH,18759,19239
seed,567,Subgraph 1952,1,0,SUBGRAPH,19239,19252
seed,568,Subgraph 1953,1,0,SUBGRAPH,19252,19266
seed,569,Subgraph 168,1,0,SUBGRAPH,18818,19278
seed,570,Subgraph 169,1,0,SUBGRAPH,19278,19291
seed,571,Subgraph 170,1,0,SUBGRAPH,19291,19305
seed,572,Subgraph 376,1,0,SUBGRAPH,18896,19317
seed,573,Subgraph 377,1,0,SUBGRAPH,19317,19330
seed,574,Subgraph 378,1,0,SUBGRAPH,19330,19344
seed,575,Subgraph 584,1,0,SUBGRAPH,18974,19356
seed,576,Subgraph 585,1,0,SUBGRAPH,19356,19369
seed,577,Subgraph 586,1,0,SUBGRAPH,19369,19383
seed,578,Subgraph 792,1,0,SUBGRAPH,19052,19395
seed,579,Subgraph 243,1,0,SUBGRAPH,19398,19474
seed,580,Subgraph 793,1,0,SUBGRAPH,19395,19408
seed,581,Subgraph 794,1,0,SUBGRAPH,19408,19422
seed,582,Subgraph 896,1,0,SUBGRAPH,19091,19434
seed,583,Subgraph 897,1,0,SUBGRAPH,19434,19447
seed,584,Subgraph 898,1,0,SUBGRAPH,19447,19460
seed,585,Subgraph 244,1,0,SUBGRAPH,19474,19528
seed,586,Subgraph 451,1,0,SUBGRAPH,19474,19550
seed,587,Subgraph 997,1,0,SUBGRAPH,19427,19531
seed,588,Subgraph 998,1,0,SUBGRAPH,19531,19544
seed,589,Subgraph 452,1,0,SUBGRAPH,19550,19603
seed,590,Subgraph 659,1,0,SUBGRAPH,19550,19626
seed,591,Subgraph 999,1,0,SUBGRAPH,19594,19607
seed,592,Subgraph 1235,1,0,SUBGRAPH,19466,19620
seed,593,Subgraph 660,1,0,SUBGRAPH,19626,19679
seed,594,Subgraph 867,1,0,SUBGRAPH,19626,19702
seed,595,Subgraph 1236,1,0,SUBGRAPH,19670,19683
seed,596,Subgraph 1237,1,0,SUBGRAPH,19683,19696
seed,597,Subgraph 868,1,0,SUBGRAPH,19702,19764
seed,598,Subgraph 1206,1,0,SUBGRAPH,19467,19778
seed,599,Subgraph 1443,1,0,SUBGRAPH,19544,19759
seed,600,Subgraph 1444,1,0,SUBGRAPH,19759,19772
seed,601,Subgraph 1207,1,0,SUBGRAPH,19778,19831
seed,602,Subgraph 1414,1,0,SUBGRAPH,19778,19854
seed,603,Subgraph 1445,1,0,SUBGRAPH,19822,19835
seed,604,Subgraph 1651,1,0,SUBGRAPH,19622,19848
seed,605,Subgraph 1415,1,0,SUBGRAPH,19854,19907
seed,606,Subgraph 1622,1,0,SUBGRAPH,19854,19930
seed,607,Subgraph 1652,1,0,SUBGRAPH,19898,19911
seed,608,Subgraph 1653,1,0,SUBGRAPH,19911,19924
seed,609,Subgraph 1623,1,0,SUBGRAPH,19930,19983
seed,610,Subgraph 1830,1,0,SUBGRAPH,19930,20006
seed,611,Subgraph 1859,1,0,SUBGRAPH,19700,19987
seed,612,Subgraph 1860,1,0,SUBGRAPH,19987,20000
seed,613,Subgraph 1831,1,0,SUBGRAPH,20006,20068
seed,614,Subgraph 1934,1,0,SUBGRAPH,20006,20082
seed,615,Subgraph 1861,1,0,SUBGRAPH,20050,20063
seed,616,Subgraph 1000,1,0,SUBGRAPH,20023,20076
seed,617,Subgraph 1085,1,0,SUBGRAPH,20024,20389
seed,618,Subgraph 1935,1,0,SUBGRAPH,20082,20398
seed,619,Subgraph 253,1,0,SUBGRAPH,20126,20146
seed,620,Subgraph 461,1,0,SUBGRAPH,20146,20166
seed,621,Subgraph 669,1,0,SUBGRAPH,20166,20186
seed,622,Subgraph 877,1,0,SUBGRAPH,20186,20206
seed,623,Subgraph 1216,1,0,SUBGRAPH,20206,20226
seed,624,Subgraph 1424,1,0,SUBGRAPH,20226,20246
seed,625,Subgraph 1632,1,0,SUBGRAPH,20246,20266
seed,626,Subgraph 1840,1,0,SUBGRAPH,20266,20286
seed,627,Subgraph 275,1,0,SUBGRAPH,20102,20299
seed,628,Subgraph 276,1,0,SUBGRAPH,20299,20312
seed,629,Subgraph 277,1,0,SUBGRAPH,20312,20399
seed,630,Subgraph 483,1,0,SUBGRAPH,20103,20338
seed,631,Subgraph 484,1,0,SUBGRAPH,20338,20351
seed,632,Subgraph 485,1,0,SUBGRAPH,20351,20400
seed,633,Subgraph 691,1,0,SUBGRAPH,20104,20377
seed,634,Subgraph 692,1,0,SUBGRAPH,20377,20390
seed,635,Subgraph 693,1,0,SUBGRAPH,20390,20404
seed,636,Subgraph 899,1,0,SUBGRAPH,20403,20416
seed,637,Subgraph 900,1,0,SUBGRAPH,20416,20429
seed,638,Subgraph 901,1,0,SUBGRAPH,20429,20443
seed,639,Subgraph 1001,1,0,SUBGRAPH,20442,20455
seed,640,Subgraph 1002,1,0,SUBGRAPH,20455,20469
seed,641,Subgraph 1238,1,0,SUBGRAPH,20468,20481
seed,642,Subgraph 1239,1,0,SUBGRAPH,20481,20494
seed,643,Subgraph 1240,1,0,SUBGRAPH,20494,20508
seed,644,Subgraph 1446,1,0,SUBGRAPH,20507,20520
seed,645,Subgraph 1447,1,0,SUBGRAPH,20520,20533
seed,646,Subgraph 1448,1,0,SUBGRAPH,20533,20547
seed,647,Subgraph 1654,1,0,SUBGRAPH,20546,20559
seed,648,Subgraph 1655,1,0,SUBGRAPH,20559,20572
seed,649,Subgraph 1656,1,0,SUBGRAPH,20572,20586
seed,650,Subgraph 1862,1,0,SUBGRAPH,20585,20598
seed,651,Subgraph 1863,1,0,SUBGRAPH,20598,20611
seed,652,Subgraph 1864,1,0,SUBGRAPH,20611,20625
seed,653,Subgraph 981,1,0,SUBGRAPH,20641,20678
seed,654,Subgraph 1944,1,0,SUBGRAPH,20676,20697
seed,655,Subgraph 278,1,0,SUBGRAPH,20656,20716
seed,656,Subgraph 279,1,0,SUBGRAPH,20716,20760
seed,657,Subgraph 280,1,0,SUBGRAPH,20760,20780
seed,658,Subgraph 313,1,0,SUBGRAPH,20665,20836
seed,659,Subgraph 281,1,0,SUBGRAPH,20780,20824
seed,660,Subgraph 284,1,0,SUBGRAPH,20824,20844
seed,661,Subgraph 314,1,0,SUBGRAPH,20836,20912
seed,662,Subgraph 180,1,0,SUBGRAPH,20763,20864
seed,663,Subgraph 181,1,0,SUBGRAPH,20864,20917
seed,664,Subgraph 184,1,0,SUBGRAPH,20908,20928
seed,665,Subgraph 212,1,0,SUBGRAPH,20912,20988
seed,666,Subgraph 185,1,0,SUBGRAPH,20928,20972
seed,667,Subgraph 188,1,0,SUBGRAPH,20972,20992
seed,668,Subgraph 214,1,0,SUBGRAPH,20988,21064
seed,669,Subgraph 189,1,0,SUBGRAPH,20992,21055
seed,670,Subgraph 285,1,0,SUBGRAPH,21036,21089
seed,671,Subgraph 216,1,0,SUBGRAPH,21064,21140
seed,672,Subgraph 288,1,0,SUBGRAPH,21080,21100
seed,673,Subgraph 289,1,0,SUBGRAPH,21100,21144
seed,674,Subgraph 316,1,0,SUBGRAPH,21140,21216
seed,675,Subgraph 292,1,0,SUBGRAPH,21144,21164
seed,676,Subgraph 293,1,0,SUBGRAPH,21164,21217
seed,677,Subgraph 384,1,0,SUBGRAPH,20802,21228
seed,678,Subgraph 318,1,0,SUBGRAPH,21216,21292
seed,679,Subgraph 385,1,0,SUBGRAPH,21228,21272
seed,680,Subgraph 388,1,0,SUBGRAPH,21272,21292
seed,681,Subgraph 320,1,0,SUBGRAPH,21292,21368
seed,682,Subgraph 389,1,0,SUBGRAPH,21292,21349
seed,683,Subgraph 392,1,0,SUBGRAPH,21336,21356
seed,684,Subgraph 393,1,0,SUBGRAPH,21356,21400
seed,685,Subgraph 418,1,0,SUBGRAPH,21368,21444
seed,686,Subgraph 396,1,0,SUBGRAPH,21400,21420
seed,687,Subgraph 397,1,0,SUBGRAPH,21420,21473
seed,688,Subgraph 420,1,0,SUBGRAPH,21444,21520
seed,689,Subgraph 488,1,0,SUBGRAPH,21464,21484
seed,690,Subgraph 489,1,0,SUBGRAPH,21484,21528
seed,691,Subgraph 422,1,0,SUBGRAPH,21520,21596
seed,692,Subgraph 492,1,0,SUBGRAPH,21528,21548
seed,693,Subgraph 493,1,0,SUBGRAPH,21548,21601
seed,694,Subgraph 424,1,0,SUBGRAPH,21596,21695
seed,695,Subgraph 496,1,0,SUBGRAPH,21592,21612
seed,696,Subgraph 497,1,0,SUBGRAPH,21612,21656
seed,697,Subgraph 500,1,0,SUBGRAPH,21656,21676
seed,698,Subgraph 522,1,0,SUBGRAPH,21672,21748
seed,699,Subgraph 501,1,0,SUBGRAPH,21676,21729
seed,700,Subgraph 592,1,0,SUBGRAPH,20841,21740
seed,701,Subgraph 593,1,0,SUBGRAPH,21740,21784
seed,702,Subgraph 524,1,0,SUBGRAPH,21748,21842
seed,703,Subgraph 596,1,0,SUBGRAPH,21784,21804
seed,704,Subgraph 597,1,0,SUBGRAPH,21804,21857
seed,705,Subgraph 526,1,0,SUBGRAPH,21824,21900
seed,706,Subgraph 600,1,0,SUBGRAPH,21848,21868
seed,707,Subgraph 601,1,0,SUBGRAPH,21868,21912
seed,708,Subgraph 528,1,0,SUBGRAPH,21900,21994
seed,709,Subgraph 604,1,0,SUBGRAPH,21912,21932
seed,710,Subgraph 605,1,0,SUBGRAPH,21932,22003
seed,711,Subgraph 626,1,0,SUBGRAPH,21976,22052
seed,712,Subgraph 696,1,0,SUBGRAPH,21976,21996
seed,713,Subgraph 697,1,0,SUBGRAPH,21996,22040
seed,714,Subgraph 700,1,0,SUBGRAPH,22040,22060
seed,715,Subgraph 628,1,0,SUBGRAPH,22052,22146
seed,716,Subgraph 701,1,0,SUBGRAPH,22060,22155
seed,717,Subgraph 704,1,0,SUBGRAPH,22104,22124
seed,718,Subgraph 630,1,0,SUBGRAPH,22128,22204
seed,719,Subgraph 705,1,0,SUBGRAPH,22124,22168
seed,720,Subgraph 708,1,0,SUBGRAPH,22168,22188
seed,721,Subgraph 709,1,0,SUBGRAPH,22188,22248
seed,722,Subgraph 632,1,0,SUBGRAPH,22204,22298
seed,723,Subgraph 800,1,0,SUBGRAPH,20881,22252
seed,724,Subgraph 801,1,0,SUBGRAPH,22252,22296
seed,725,Subgraph 730,1,0,SUBGRAPH,22280,22356
seed,726,Subgraph 804,1,0,SUBGRAPH,22296,22316
seed,727,Subgraph 805,1,0,SUBGRAPH,22316,22369
seed,728,Subgraph 732,1,0,SUBGRAPH,22356,22459
seed,729,Subgraph 808,1,0,SUBGRAPH,22360,22380
seed,730,Subgraph 809,1,0,SUBGRAPH,22380,22424
seed,731,Subgraph 812,1,0,SUBGRAPH,22424,22444
seed,732,Subgraph 734,1,0,SUBGRAPH,22432,22508
seed,733,Subgraph 813,1,0,SUBGRAPH,22444,22500
seed,734,Subgraph 904,1,0,SUBGRAPH,22488,22508
seed,735,Subgraph 736,1,0,SUBGRAPH,22508,22602
seed,736,Subgraph 905,1,0,SUBGRAPH,22508,22552
seed,737,Subgraph 908,1,0,SUBGRAPH,22552,22572
seed,738,Subgraph 909,1,0,SUBGRAPH,22572,22625
seed,739,Subgraph 834,1,0,SUBGRAPH,22584,22660
seed,740,Subgraph 912,1,0,SUBGRAPH,22616,22636
seed,741,Subgraph 913,1,0,SUBGRAPH,22636,22680
seed,742,Subgraph 836,1,0,SUBGRAPH,22660,22758
seed,743,Subgraph 916,1,0,SUBGRAPH,22680,22700
seed,744,Subgraph 917,1,0,SUBGRAPH,22700,22767
seed,745,Subgraph 838,1,0,SUBGRAPH,22736,22812
seed,746,Subgraph 1139,1,0,SUBGRAPH,20919,22764
seed,747,Subgraph 1140,1,0,SUBGRAPH,22764,22808
seed,748,Subgraph 840,1,0,SUBGRAPH,22812,22906
seed,749,Subgraph 1143,1,0,SUBGRAPH,22808,22828
seed,750,Subgraph 1144,1,0,SUBGRAPH,22828,22915
seed,751,Subgraph 1147,1,0,SUBGRAPH,22872,22892
seed,752,Subgraph 938,1,0,SUBGRAPH,22888,22964
seed,753,Subgraph 1148,1,0,SUBGRAPH,22892,22936
seed,754,Subgraph 1151,1,0,SUBGRAPH,22936,22956
seed,755,Subgraph 1152,1,0,SUBGRAPH,22956,23018
seed,756,Subgraph 940,1,0,SUBGRAPH,22964,23058
seed,757,Subgraph 1243,1,0,SUBGRAPH,23000,23020
seed,758,Subgraph 1244,1,0,SUBGRAPH,23020,23064
seed,759,Subgraph 942,1,0,SUBGRAPH,23040,23116
seed,760,Subgraph 1247,1,0,SUBGRAPH,23064,23084
seed,761,Subgraph 1248,1,0,SUBGRAPH,23084,23137
seed,762,Subgraph 944,1,0,SUBGRAPH,23116,23211
seed,763,Subgraph 1251,1,0,SUBGRAPH,23128,23148
seed,764,Subgraph 1252,1,0,SUBGRAPH,23148,23192
seed,765,Subgraph 1173,1,0,SUBGRAPH,23192,23268
seed,766,Subgraph 1255,1,0,SUBGRAPH,23192,23212
seed,767,Subgraph 1256,1,0,SUBGRAPH,23212,23277
seed,768,Subgraph 1347,1,0,SUBGRAPH,20958,23276
seed,769,Subgraph 1175,1,0,SUBGRAPH,23268,23385
seed,770,Subgraph 1348,1,0,SUBGRAPH,23276,23320
seed,771,Subgraph 1351,1,0,SUBGRAPH,23320,23340
seed,772,Subgraph 1177,1,0,SUBGRAPH,23344,23420
seed,773,Subgraph 1352,1,0,SUBGRAPH,23340,23408
seed,774,Subgraph 1355,1,0,SUBGRAPH,23384,23404
seed,775,Subgraph 1356,1,0,SUBGRAPH,23404,23448
seed,776,Subgraph 1179,1,0,SUBGRAPH,23420,23523
seed,777,Subgraph 1359,1,0,SUBGRAPH,23448,23468
seed,778,Subgraph 1360,1,0,SUBGRAPH,23468,23532
seed,779,Subgraph 1277,1,0,SUBGRAPH,23496,23572
seed,780,Subgraph 1451,1,0,SUBGRAPH,23512,23532
seed,781,Subgraph 1452,1,0,SUBGRAPH,23532,23576
seed,782,Subgraph 1279,1,0,SUBGRAPH,23572,23666
seed,783,Subgraph 1455,1,0,SUBGRAPH,23576,23596
seed,784,Subgraph 1456,1,0,SUBGRAPH,23596,23675
seed,785,Subgraph 1459,1,0,SUBGRAPH,23640,23660
seed,786,Subgraph 1281,1,0,SUBGRAPH,23648,23724
seed,787,Subgraph 1460,1,0,SUBGRAPH,23660,23704
seed,788,Subgraph 1463,1,0,SUBGRAPH,23704,23724
seed,789,Subgraph 1283,1,0,SUBGRAPH,23724,23818
seed,790,Subgraph 1464,1,0,SUBGRAPH,23724,23827
seed,791,Subgraph 1555,1,0,SUBGRAPH,20997,23788
seed,792,Subgraph 1556,1,0,SUBGRAPH,23788,23832
seed,793,Subgraph 1381,1,0,SUBGRAPH,23800,23876
seed,794,Subgraph 1559,1,0,SUBGRAPH,23832,23852
seed,795,Subgraph 1560,1,0,SUBGRAPH,23852,23905
seed,796,Subgraph 1383,1,0,SUBGRAPH,23876,23970
seed,797,Subgraph 1563,1,0,SUBGRAPH,23896,23916
seed,798,Subgraph 1564,1,0,SUBGRAPH,23916,23960
seed,799,Subgraph 1385,1,0,SUBGRAPH,23952,24028
seed,800,Subgraph 1567,1,0,SUBGRAPH,23960,23980
seed,801,Subgraph 1568,1,0,SUBGRAPH,23980,24033
seed,802,Subgraph 1387,1,0,SUBGRAPH,24028,24122
seed,803,Subgraph 1659,1,0,SUBGRAPH,24024,24044
seed,804,Subgraph 1660,1,0,SUBGRAPH,24044,24088
seed,805,Subgraph 1663,1,0,SUBGRAPH,24088,24108
seed,806,Subgraph 1485,1,0,SUBGRAPH,24104,24180
seed,807,Subgraph 1664,1,0,SUBGRAPH,24108,24161
seed,808,Subgraph 1667,1,0,SUBGRAPH,24152,24172
seed,809,Subgraph 1668,1,0,SUBGRAPH,24172,24216
seed,810,Subgraph 1487,1,0,SUBGRAPH,24180,24281
seed,811,Subgraph 1671,1,0,SUBGRAPH,24216,24236
seed,812,Subgraph 1672,1,0,SUBGRAPH,24236,24292
seed,813,Subgraph 1489,1,0,SUBGRAPH,24256,24332
seed,814,Subgraph 1763,1,0,SUBGRAPH,21036,24300
seed,815,Subgraph 1764,1,0,SUBGRAPH,24300,24344
seed,816,Subgraph 1491,1,0,SUBGRAPH,24332,24426
seed,817,Subgraph 1767,1,0,SUBGRAPH,24344,24364
seed,818,Subgraph 1768,1,0,SUBGRAPH,24364,24435
seed,819,Subgraph 1589,1,0,SUBGRAPH,24408,24484
seed,820,Subgraph 1771,1,0,SUBGRAPH,24408,24428
seed,821,Subgraph 1772,1,0,SUBGRAPH,24428,24472
seed,822,Subgraph 1775,1,0,SUBGRAPH,24472,24492
seed,823,Subgraph 1591,1,0,SUBGRAPH,24484,24578
seed,824,Subgraph 1776,1,0,SUBGRAPH,24492,24587
seed,825,Subgraph 1867,1,0,SUBGRAPH,24536,24556
seed,826,Subgraph 1593,1,0,SUBGRAPH,24560,24636
seed,827,Subgraph 1868,1,0,SUBGRAPH,24556,24600
seed,828,Subgraph 1871,1,0,SUBGRAPH,24600,24620
seed,829,Subgraph 1872,1,0,SUBGRAPH,24620,24680
seed,830,Subgraph 1595,1,0,SUBGRAPH,24636,24730
seed,831,Subgraph 1875,1,0,SUBGRAPH,24664,24684
seed,832,Subgraph 1876,1,0,SUBGRAPH,24684,24728
seed,833,Subgraph 1693,1,0,SUBGRAPH,24712,24788
seed,834,Subgraph 1879,1,0,SUBGRAPH,24728,24748
seed,835,Subgraph 1880,1,0,SUBGRAPH,24748,24801
seed,836,Subgraph 1695,1,0,SUBGRAPH,24788,24882
seed,837,Subgraph 1006,1,0,SUBGRAPH,23209,24812
seed,838,Subgraph 1007,1,0,SUBGRAPH,24812,24900
seed,839,Subgraph 1010,1,0,SUBGRAPH,24856,24876
seed,840,Subgraph 1697,1,0,SUBGRAPH,24864,24940
seed,841,Subgraph 1011,1,0,SUBGRAPH,24876,24929
seed,842,Subgraph 1014,1,0,SUBGRAPH,24920,24940
seed,843,Subgraph 1699,1,0,SUBGRAPH,24940,25037
seed,844,Subgraph 1015,1,0,SUBGRAPH,24940,25046
seed,845,Subgraph 1018,1,0,SUBGRAPH,24984,25004
seed,846,Subgraph 1019,1,0,SUBGRAPH,25004,25057
seed,847,Subgraph 1797,1,0,SUBGRAPH,25016,25092
seed,848,Subgraph 218,1,0,SUBGRAPH,23211,25076
seed,849,Subgraph 219,1,0,SUBGRAPH,23251,25104
seed,850,Subgraph 1799,1,0,SUBGRAPH,25092,25186
seed,851,Subgraph 220,1,0,SUBGRAPH,23283,25132
seed,852,Subgraph 221,1,0,SUBGRAPH,23304,25160
seed,853,Subgraph 322,1,0,SUBGRAPH,25160,25206
seed,854,Subgraph 1801,1,0,SUBGRAPH,25168,25244
seed,855,Subgraph 323,1,0,SUBGRAPH,23337,25234
seed,856,Subgraph 324,1,0,SUBGRAPH,23366,25269
